id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
-10973818;ES-M;ES-MD;El Redegüelo;2025-12-01;0;0;1;0.00;0.00;1
-10973901;ES-M;ES-MD;Los Baldíos;2025-12-01;0;8;1.00;0.00;1808.99;1.00
28001;ES-M;ES-MD;La Acebeda;2025-12-01;4;14;0.71;138.39;894.98;0.85
28002;ES-M;ES-MD;Ajalvir;2025-12-01;2;131;0.98;74.19;16745.02;1.00
28003;ES-M;ES-MD;Alameda del Valle;2025-12-01;13;51;0.75;809.39;5632.50;0.86
28004;ES-M;ES-MD;El Álamo;2025-12-01;47;353;0.87;3506.84;55027.58;0.94
28005;ES-M;ES-MD;Alcalá de Henares;2025-12-01;243;2267;0.89;24734.41;310193.03;0.92
28006;ES-M;ES-MD;Alcobendas;2025-12-01;330;1572;0.79;25643.14;193048.27;0.87
28007;ES-M;ES-MD;Alcorcón;2025-12-01;64;1265;0.95;3390.67;190775.24;0.98
28008;ES-M;ES-MD;Aldea del Fresno;2025-12-01;30;178;0.83;4862.19;35050.09;0.86
28009;ES-M;ES-MD;Algete;2025-12-01;75;316;0.76;4865.01;69957.24;0.93
28010;ES-M;ES-MD;Alpedrete;2025-12-01;14;428;0.97;466.24;70959.44;0.99
28011;ES-M;ES-MD;Ambite;2025-12-01;1;82;0.99;239.99;18423.97;0.99
28012;ES-M;ES-MD;Anchuelo;2025-12-01;4;73;0.95;387.82;9170.07;0.96
28013;ES-M;ES-MD;Aranjuez;2025-12-01;61;796;0.92;3805.00;144167.76;0.97
28014;ES-M;ES-MD;Arganda del Rey;2025-12-01;62;921;0.93;8535.79;142553.37;0.94
28015;ES-M;ES-MD;Arroyomolinos;2025-12-01;21;376;0.94;1152.83;86327.05;0.99
28016;ES-M;ES-MD;El Atazar;2025-12-01;5;37;0.86;123.06;2187.92;0.94
28017;ES-M;ES-MD;Batres;2025-12-01;2;90;0.98;153.31;19466.89;0.99
28018;ES-M;ES-MD;Becerril de la Sierra;2025-12-01;32;390;0.92;2004.64;52043.18;0.96
28019;ES-M;ES-MD;Belmonte de Tajo;2025-12-01;2;99;0.98;90.76;10766.80;0.99
28020;ES-M;ES-MD;Berzosa del Lozoya;2025-12-01;12;48;0.75;496.86;4856.20;0.90
28021;ES-M;ES-MD;El Berrueco;2025-12-01;10;63;0.84;946.33;7557.01;0.87
28022;ES-M;ES-MD;Boadilla del Monte;2025-12-01;131;1161;0.89;16800.96;239115.90;0.93
28023;ES-M;ES-MD;El Boalo-Cerceda-Mataelpino;2025-12-01;27;410;0.93;1889.63;55484.90;0.97
28024;ES-M;ES-MD;Braojos;2025-12-01;2;46;0.96;120.72;4062.24;0.97
28025;ES-M;ES-MD;Brea de Tajo;2025-12-01;8;63;0.87;1043.76;6533.58;0.84
28026;ES-M;ES-MD;Brunete;2025-12-01;6;216;0.97;1107.83;34407.80;0.97
28027;ES-M;ES-MD;Buitrago del Lozoya;2025-12-01;8;133;0.94;223.63;13244.83;0.98
28028;ES-M;ES-MD;Bustarviejo;2025-12-01;47;209;0.78;3456.65;25264.57;0.86
28029;ES-M;ES-MD;Cabanillas de la Sierra;2025-12-01;13;63;0.79;672.30;11338.22;0.94
28030;ES-M;ES-MD;La Cabrera;2025-12-01;66;260;0.75;4692.88;27162.99;0.83
28031;ES-M;ES-MD;Cadalso de los Vidrios;2025-12-01;2;168;0.99;105.14;30829.91;1.00
28032;ES-M;ES-MD;Camarma de Esteruelas;2025-12-01;22;217;0.90;2394.66;40872.74;0.94
