id;prov;ccaa;name;date;incomplete;total;percentage;length_incomplete;length_total;length_percentage
32001;ES-OR;ES-GA;Allariz;2021-09-01;130;387;0.66;12810.68;43798.73;0.71
32002;ES-OR;ES-GA;Amoeiro;2021-09-01;179;179;0.00;36290.50;36290.50;0.00
32003;ES-OR;ES-GA;A Arnoia;2021-09-01;94;94;0.00;14394.24;14394.24;0.00
32004;ES-OR;ES-GA;Avión;2021-09-01;210;210;0.00;33641.24;33641.24;0.00
32005;ES-OR;ES-GA;Baltar;2021-09-01;135;137;0.01;17094.91;19218.57;0.11
32006;ES-OR;ES-GA;Bande;2021-09-01;279;289;0.03;28907.44;30269.16;0.04
32007;ES-OR;ES-GA;Baños de Molgas;2021-09-01;220;255;0.14;23175.30;28651.95;0.19
32008;ES-OR;ES-GA;Barbadás;2021-09-01;126;326;0.61;19840.99;56269.11;0.65
32009;ES-OR;ES-GA;O Barco de Valdeorras;2021-09-01;19;477;0.96;1871.15;62625.53;0.97
32010;ES-OR;ES-GA;Beade;2021-09-01;11;32;0.66;1145.74;5780.32;0.80
32011;ES-OR;ES-GA;Beariz;2021-09-01;80;90;0.11;10442.30;12468.57;0.16
32012;ES-OR;ES-GA;Os Blancos;2021-09-01;119;119;0.00;15527.04;15527.04;0.00
32013;ES-OR;ES-GA;Boborás;2021-09-01;278;291;0.04;37958.72;39594.33;0.04
32014;ES-OR;ES-GA;A Bola;2021-09-01;147;149;0.01;16728.92;16844.61;0.01
32015;ES-OR;ES-GA;O Bolo;2021-09-01;42;262;0.84;5512.98;38073.41;0.86
32016;ES-OR;ES-GA;Calvos de Randín;2021-09-01;175;176;0.01;23083.87;23129.10;0.00
32017;ES-OR;ES-GA;Carballeda de Valdeorras;2021-09-01;31;190;0.84;3607.35;26295.83;0.86
32018;ES-OR;ES-GA;Carballeda de Avia;2021-09-01;161;165;0.02;22198.00;23037.85;0.04
32019;ES-OR;ES-GA;O Carballiño;2021-09-01;413;493;0.16;60270.30;74339.97;0.19
32020;ES-OR;ES-GA;Cartelle;2021-09-01;319;341;0.06;46352.11;49480.97;0.06
32021;ES-OR;ES-GA;Castrelo do Val;2021-09-01;219;232;0.06;21529.13;24197.83;0.11
32022;ES-OR;ES-GA;Castrelo de Miño;2021-09-01;150;159;0.06;28567.62;30075.70;0.05
32023;ES-OR;ES-GA;Castro Caldelas;2021-09-01;17;384;0.96;795.67;30923.71;0.97
32024;ES-OR;ES-GA;Celanova;2021-09-01;350;409;0.14;41941.01;50277.53;0.17
32025;ES-OR;ES-GA;Cenlle;2021-09-01;133;142;0.06;20521.41;21318.12;0.04
32026;ES-OR;ES-GA;Coles;2021-09-01;190;192;0.01;36155.93;36399.93;0.01
32027;ES-OR;ES-GA;Cortegada;2021-09-01;143;158;0.09;20062.43;23078.35;0.13
32028;ES-OR;ES-GA;Cualedro;2021-09-01;192;233;0.18;21419.92;27126.10;0.21
32029;ES-OR;ES-GA;Chandrexa de Queixa;2021-09-01;67;103;0.35;6052.98;11211.47;0.46
32030;ES-OR;ES-GA;Entrimo;2021-09-01;112;128;0.13;18293.15;21190.66;0.14
32031;ES-OR;ES-GA;Esgos;2021-09-01;185;185;0.00;16471.31;16471.31;0.00
32032;ES-OR;ES-GA;Xinzo de Limia;2021-09-01;390;414;0.06;66433.99;72123.34;0.08
32033;ES-OR;ES-GA;Gomesende;2021-09-01;140;140;0.00;18219.01;18219.01;0.00
32034;ES-OR;ES-GA;A Gudiña;2021-09-01;112;171;0.35;12404.00;21236.27;0.42
32035;ES-OR;ES-GA;O Irixo;2021-09-01;247;247;0.00;32371.03;32371.03;0.00
32036;ES-OR;ES-GA;Xunqueira de Ambía;2021-09-01;131;162;0.19;17754.21;19559.04;0.09
32037;ES-OR;ES-GA;Xunqueira de Espadanedo;2021-09-01;106;106;0.00;14790.43;14790.43;0.00
32038;ES-OR;ES-GA;Larouco;2021-09-01;0;80;1.00;0.00;8981.54;1.00
32039;ES-OR;ES-GA;Laza;2021-09-01;176;230;0.23;27739.87;33033.79;0.16
32040;ES-OR;ES-GA;Leiro;2021-09-01;135;146;0.08;22340.50;23999.28;0.07
32041;ES-OR;ES-GA;Lobeira;2021-09-01;127;131;0.03;18963.76;19709.08;0.04
32042;ES-OR;ES-GA;Lobios;2021-09-01;218;220;0.01;30639.33;31163.38;0.02
32043;ES-OR;ES-GA;Maceda;2021-09-01;282;361;0.22;24677.64;34179.33;0.28
32044;ES-OR;ES-GA;Manzaneda;2021-09-01;19;265;0.93;878.90;21690.17;0.96
32045;ES-OR;ES-GA;Maside;2021-09-01;264;272;0.03;34579.60;35559.19;0.03
32046;ES-OR;ES-GA;Melón;2021-09-01;125;162;0.23;17476.68;22695.94;0.23
32047;ES-OR;ES-GA;A Merca;2021-09-01;273;298;0.08;32952.75;35139.58;0.06
32048;ES-OR;ES-GA;A Mezquita;2021-09-01;100;134;0.25;12004.72;16468.83;0.27
32049;ES-OR;ES-GA;Montederramo;2021-09-01;85;275;0.69;5433.12;20365.47;0.73
32050;ES-OR;ES-GA;Monterrei;2021-09-01;221;241;0.08;30624.62;33581.71;0.09
32051;ES-OR;ES-GA;Muíños;2021-09-01;235;241;0.02;25984.11;27482.15;0.05
32052;ES-OR;ES-GA;Nogueira de Ramuín;2021-09-01;377;400;0.06;33850.36;35219.67;0.04
32053;ES-OR;ES-GA;Oímbra;2021-09-01;154;155;0.01;19072.06;19157.79;0.00
32054;ES-OR;ES-GA;Ourense;2021-09-01;923;1802;0.49;131699.79;260302.66;0.49
32055;ES-OR;ES-GA;Paderne de Allariz;2021-09-01;175;196;0.11;20681.01;23661.74;0.13
32056;ES-OR;ES-GA;Padrenda;2021-09-01;229;236;0.03;27396.70;28286.24;0.03
32057;ES-OR;ES-GA;Parada de Sil;2021-09-01;16;211;0.92;601.60;16619.61;0.96
32058;ES-OR;ES-GA;O Pereiro de Aguiar;2021-09-01;471;485;0.03;48719.55;50755.15;0.04
32059;ES-OR;ES-GA;A Peroxa;2021-09-01;237;237;0.00;33889.31;33889.31;0.00
32060;ES-OR;ES-GA;Petín;2021-09-01;2;96;0.98;86.28;13438.68;0.99
32061;ES-OR;ES-GA;Piñor;2021-09-01;185;185;0.00;17496.43;17496.43;0.00
32062;ES-OR;ES-GA;Porqueira;2021-09-01;153;159;0.04;19508.58;20917.56;0.07
32063;ES-OR;ES-GA;A Pobra de Trives;2021-09-01;9;315;0.97;634.66;33983.07;0.98
32064;ES-OR;ES-GA;Pontedeva;2021-09-01;48;48;0.00;6752.15;6752.15;0.00
